Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
295.500	19.937	287.363
295.540	-10.617	287.399
295.580	-34.471	287.439
295.620	-49.565	287.478
295.660	-55.083	287.521
295.700	-53.231	287.561
295.740	-45.999	287.599
295.780	-33.418	287.639
295.820	-13.717	287.677
295.860	11.041	287.718
295.900	40.252	287.759
295.940	72.632	287.799
295.980	106.807	287.839
296.020	140.191	287.881
296.060	170.796	287.922
296.100	198.248	287.959
296.140	219.087	287.999
296.180	235.601	288.040
296.220	244.633	288.078
296.260	243.091	288.120
296.300	229.146	288.161
296.340	207.232	288.198
296.380	176.292	288.240
296.420	138.571	288.281
296.460	94.368	288.322
296.500	48.033	288.361
296.540	-1.336	288.398
296.580	-52.174	288.441
296.620	-99.196	288.478
296.660	-137.287	288.518
296.700	-166.648	288.558
296.740	-188.817	288.603
296.780	-201.577	288.642
296.820	-206.058	288.680
296.860	-203.066	288.717
296.900	-189.640	288.761
296.940	-164.527	288.798
296.980	-126.330	288.840
297.020	-75.926	288.881
297.060	-17.396	288.921
297.100	43.044	288.960
297.140	101.941	289.001
297.180	156.541	289.043
297.220	205.548	289.080
297.260	244.597	289.119
297.300	273.246	289.159
297.340	291.646	289.199
297.380	301.014	289.243
297.420	302.511	289.278
297.460	298.502	289.320
297.500	288.634	289.365
297.540	266.397	289.402
297.580	230.833	289.438
297.620	182.504	289.481
297.660	127.591	289.525
297.700	69.642	289.561
297.740	10.123	289.600
297.780	-50.661	289.642
297.820	-110.858	289.683
297.860	-167.596	289.723
297.900	-214.206	289.760
297.940	-248.888	289.801
297.980	-272.187	289.841
298.020	-284.947	289.879
298.060	-283.173	289.921
298.100	-267.084	289.963
298.140	-235.772	290.003
298.180	-194.917	290.041
298.220	-148.482	290.082
298.260	-100.363	290.116
298.300	-47.552	290.161
298.340	11.406	290.198
298.380	73.271	290.245
298.420	134.148	290.286
298.460	188.692	290.320
298.500	236.599	290.361
298.540	277.470	290.399
298.580	309.083	290.443
298.620	331.039	290.483
298.660	340.047	290.522
298.700	336.021	290.562
298.740	317.905	290.599
298.780	288.139	290.641
298.820	251.392	290.682
298.860	209.186	290.718
298.900	159.986	290.761
298.940	106.387	290.800
298.980	51.164	290.841
299.020	-5.104	290.878
299.060	-60.497	290.923
299.100	-111.461	290.962
299.140	-156.827	290.998
299.180	-195.300	291.040
299.220	-222.837	291.082
299.260	-236.852	291.122
299.300	-237.544	291.159
299.340	-226.217	291.199
299.380	-206.129	291.240
299.420	-178.908	291.278
299.460	-144.023	291.318
299.500	-104.303	291.359
299.540	-60.463	291.400
299.580	-14.829	291.438
299.620	27.820	291.478
299.660	64.070	291.523
299.700	96.369	291.558
299.740	123.734	291.600
299.780	144.837	291.636
299.820	157.417	291.680
299.860	160.446	291.719
299.900	153.989	291.755
299.940	138.103	291.799
299.980	110.900	291.838
300.020	76.630	291.880
300.060	34.833	291.918
300.100	-12.777	291.960
300.140	-63.560	291.998
300.180	-113.473	292.039
300.220	-160.240	292.081
300.260	-202.551	292.118
300.300	-241.258	292.156
300.340	-271.949	292.198
300.380	-291.371	292.236
300.420	-299.293	292.280
300.460	-298.272	292.321
300.500	-285.424	292.359
300.540	-258.053	292.398
300.580	-219.574	292.437
300.620	-174.747	292.475
300.660	-124.296	292.519
300.700	-67.179	292.559
300.740	-6.373	292.598
300.780	55.678	292.639
300.820	114.675	292.676
300.860	168.822	292.718
300.900	215.635	292.759
300.940	250.933	292.797
300.980	275.304	292.838
301.020	288.323	292.882
301.060	287.650	292.919
301.100	276.799	292.959
301.140	254.840	293.001
301.180	221.701	293.042
301.220	180.028	293.080
301.260	131.145	293.120
301.300	78.970	293.158
301.340	26.211	293.201
301.380	-28.853	293.241
301.420	-81.472	293.278
301.460	-127.652	293.322
301.500	-167.422	293.362
301.540	-199.595	293.398
301.580	-219.699	293.440
301.620	-227.986	293.484
301.660	-224.426	293.522
301.700	-211.322	293.561
301.740	-186.801	293.601
301.780	-151.712	293.639
301.820	-107.148	293.681
301.860	-55.961	293.720
301.900	1.120	293.761
301.940	60.896	293.807
301.980	119.604	293.842
302.020	175.805	293.880
302.060	228.819	293.918
302.100	276.571	293.962
302.140	313.805	293.998
302.180	338.864	294.040
302.220	348.611	294.080
302.260	343.539	294.120
302.300	326.729	294.160
302.340	298.561	294.203
302.380	259.166	294.240
302.420	211.503	294.279
302.460	156.077	294.321
302.500	95.547	294.362
302.540	32.479	294.403
302.580	-29.354	294.440
302.620	-89.046	294.483
302.660	-141.780	294.519
302.700	-189.238	294.560
302.740	-232.327	294.600
302.780	-272.376	294.641
302.820	-306.978	294.682
302.860	-331.724	294.719
302.900	-340.921	294.761
302.940	-332.278	294.802
302.980	-303.197	294.843
303.020	-259.270	294.882
303.060	-204.647	294.922
303.100	-144.790	294.962
303.140	-83.546	295.001
303.180	-23.309	295.044
303.220	35.651	295.085
303.260	91.033	295.121
303.300	141.304	295.160
303.340	182.531	295.205
303.380	216.630	295.243
303.420	241.834	295.279
303.460	255.539	295.321
303.500	259.390	295.364
303.540	256.856	295.403
303.580	249.732	295.442
303.620	236.091	295.481
303.660	213.941	295.522
303.700	184.862	295.560
303.740	149.761	295.599
303.780	108.296	295.647
303.820	60.878	295.684
303.860	16.407	295.722
303.900	-20.919	295.759
303.940	-52.549	295.802
303.980	-78.194	295.840
304.020	-96.882	295.880
304.060	-105.785	295.923
304.100	-105.051	295.966
304.140	-95.543	295.998
304.180	-77.557	296.040
304.220	-51.850	296.080
304.260	-19.261	296.121
304.300	16.578	296.161
304.340	55.512	296.200
304.380	98.104	296.240
304.420	141.123	296.281
304.460	179.768	296.320
304.500	208.683	296.359
304.540	230.984	296.400
304.580	244.890	296.442
304.620	249.610	296.480
304.660	243.504	296.521
304.700	226.801	296.561
304.740	198.799	296.598
304.780	160.607	296.640
304.820	115.447	296.681
304.860	68.294	296.724
304.900	19.636	296.763
304.940	-27.051	296.801
304.980	-70.654	296.842
305.020	-110.606	296.881
305.060	-146.058	296.919
305.100	-176.026	296.959
305.140	-199.906	297.000
305.180	-214.925	297.042
305.220	-222.763	297.083
305.260	-221.681	297.120
305.300	-211.778	297.160
305.340	-193.482	297.204
305.380	-164.743	297.242
305.420	-124.184	297.279
305.460	-77.556	297.321
305.500	-27.038	297.361
305.540	27.638	297.399
305.580	84.514	297.441
305.620	142.526	297.480
305.660	197.273	297.520
305.700	244.009	297.563
305.740	279.021	297.602
305.780	300.503	297.643
305.820	306.760	297.680
305.860	300.617	297.720
305.900	281.026	297.761
305.940	249.458	297.797
305.980	208.446	297.842
306.020	159.262	297.879
306.060	104.391	297.920
306.100	47.344	297.961
306.140	-9.778	298.001
306.180	-65.047	298.040
306.220	-117.039	298.079
306.260	-164.905	298.117
306.300	-206.181	298.157
306.340	-238.516	298.198
306.380	-261.014	298.242
306.420	-270.575	298.282
306.460	-268.921	298.320
306.500	-254.991	298.358
306.540	-229.440	298.400
306.580	-192.918	298.443
306.620	-146.370	298.482
306.660	-93.138	298.522
306.700	-37.226	298.559
306.740	20.047	298.599
306.780	73.123	298.640
306.820	124.966	298.680
306.860	176.203	298.718
306.900	224.850	298.761
306.940	266.455	298.799
306.980	297.030	298.840
307.020	313.791	298.883
307.060	318.252	298.921
307.100	308.745	298.960
307.140	285.100	299.002
307.180	252.457	299.041
307.220	210.436	299.083
307.260	163.116	299.121
307.300	108.812	299.163
307.340	48.841	299.204
307.380	-12.227	299.243
307.420	-73.362	299.281
307.460	-129.123	299.320
307.500	-176.160	299.361
307.540	-214.038	299.402
307.580	-242.082	299.441
307.620	-260.573	299.483
307.660	-268.490	299.522
307.700	-259.800	299.560
307.740	-234.596	299.601
307.780	-198.477	299.641
307.820	-155.271	299.685
307.860	-108.749	299.723
307.900	-59.010	299.761
307.940	-8.149	299.803
307.980	40.703	299.841
308.020	85.391	299.881
308.060	128.051	299.919
308.100	166.129	299.963
308.140	196.475	300.001
308.180	216.111	300.039
308.220	225.193	300.081
308.260	223.975	300.121
308.300	212.251	300.162
308.340	190.890	300.202
308.380	160.774	300.241
308.420	122.551	300.283
308.460	78.758	300.321
308.500	29.827	300.361
308.540	-21.936	300.404
308.580	-73.480	300.440
308.620	-119.983	300.482
308.660	-162.997	300.520
308.700	-199.585	300.565
308.740	-229.741	300.604
308.780	-252.530	300.644
308.820	-263.484	300.681
308.860	-261.785	300.721
308.900	-247.434	300.764
308.940	-221.559	300.800
308.980	-183.471	300.838
309.020	-136.479	300.885
309.060	-82.189	300.925
309.100	-20.896	300.960
309.140	42.134	301.001
309.180	104.295	301.041
309.220	161.916	301.080
309.260	213.332	301.118
309.300	259.311	301.160
309.340	296.382	301.199
309.380	326.338	301.241
309.420	348.666	301.279
309.460	361.808	301.322
309.500	364.100	301.363
309.540	354.437	301.402
309.580	328.282	301.440
309.620	286.555	301.483
309.660	230.498	301.520
309.700	165.996	301.560
309.740	100.341	301.601
309.780	39.413	301.644
309.820	-17.278	301.680
309.860	-69.476	301.719
309.900	-115.678	301.762
309.940	-152.712	301.804
309.980	-179.671	301.841
310.020	-195.264	301.880
310.060	-202.823	301.922
310.100	-200.312	301.963
310.140	-185.635	302.003
310.180	-157.195	302.041
310.220	-116.465	302.083
310.260	-65.539	302.123
310.300	-8.577	302.158
310.340	51.020	302.200
310.380	109.224	302.243
310.420	167.284	302.281
310.460	222.553	302.322
310.500	274.852	302.362
310.540	319.536	302.399
310.580	354.300	302.439
310.620	380.026	302.481
310.660	394.361	302.521
310.700	392.323	302.561
310.740	374.320	302.596
310.780	341.937	302.639
310.820	295.485	302.681
310.860	233.672	302.718
310.900	163.493	302.759
310.940	90.635	302.798
310.980	18.864	302.840
311.020	-49.072	302.883
311.060	-112.555	302.920
311.100	-168.562	302.958
311.140	-218.269	302.999
311.180	-261.015	303.040
311.220	-295.504	303.078
311.260	-317.459	303.121
311.300	-326.202	303.158
311.340	-321.345	303.203
311.380	-304.856	303.240
311.420	-276.968	303.277
311.460	-238.465	303.321
311.500	-193.390	303.359
311.540	-148.453	303.402
311.580	-101.485	303.439
311.620	-52.584	303.483
311.660	-4.529	303.518
311.700	42.005	303.558
311.740	84.822	303.595
311.780	121.280	303.642
311.820	151.242	303.682
311.860	171.010	303.722
311.900	177.100	303.760
311.940	169.154	303.802
311.980	150.401	303.842
312.020	125.320	303.886
312.060	96.355	303.920
312.100	66.693	303.958
312.140	36.122	304.001
312.180	3.529	304.039
312.220	-31.409	304.081
312.260	-64.979	304.119
312.300	-97.238	304.162
312.340	-126.563	304.198
312.380	-151.265	304.235
312.420	-167.596	304.280
312.460	-174.100	304.318
312.500	-171.273	304.358
312.540	-158.798	304.401
312.580	-136.899	304.439
312.620	-108.301	304.479
312.660	-76.470	304.520
312.700	-43.904	304.561
312.740	-8.779	304.601
312.780	25.910	304.642
312.820	60.547	304.684
312.860	95.085	304.722
312.900	125.843	304.764
312.940	148.438	304.802
312.980	160.443	304.838
313.020	163.037	304.881
313.060	155.499	304.921
313.100	139.261	304.959
313.140	115.308	305.000
313.180	82.253	305.042
313.220	42.118	305.083
313.260	-0.314	305.121
313.300	-44.778	305.158
313.340	-90.603	305.202
313.380	-135.181	305.241
313.420	-174.781	305.281
313.460	-209.662	305.322
313.500	-238.013	305.360
313.540	-257.339	305.402
313.580	-267.551	305.444
313.620	-268.611	305.485
313.660	-258.017	305.522
313.700	-236.528	305.560
313.740	-204.119	305.601
313.780	-161.456	305.645
313.820	-112.932	305.682
313.860	-62.589	305.721
313.900	-11.841	305.763
313.940	37.370	305.807
313.980	84.184	305.840
314.020	128.730	305.881
314.060	170.661	305.917
314.100	206.796	305.959
314.140	235.409	306.002
314.180	255.119	306.042
314.220	266.073	306.080
314.260	266.021	306.123
314.300	254.186	306.161
314.340	232.863	306.205
314.380	201.132	306.242
314.420	159.153	306.281
314.460	110.967	306.321
314.500	59.351	306.362
314.540	6.460	306.401
314.580	-44.641	306.442
314.620	-91.515	306.481
314.660	-132.070	306.521
314.700	-166.166	306.563
314.740	-192.050	306.604
314.780	-207.603	306.642
314.820	-214.199	306.680
314.860	-209.626	306.719
314.900	-195.014	306.761
314.940	-168.955	306.801
314.980	-131.934	306.840
315.020	-87.350	306.879
315.060	-35.381	306.920
315.100	21.790	306.961
315.140	83.544	307.002
315.180	145.830	307.040
315.220	201.433	307.081
315.260	247.373	307.121
315.300	286.697	307.159
315.340	314.429	307.202
315.380	329.449	307.239
315.420	330.607	307.277
315.460	320.472	307.322
315.500	298.992	307.359
315.540	267.230	307.400
315.580	228.054	307.440
315.620	182.428	307.479
315.660	129.399	307.521
315.700	71.129	307.559
315.740	10.188	307.598
315.780	-52.293	307.637
315.820	-114.556	307.681
315.860	-171.106	307.720
315.900	-222.387	307.758
315.940	-264.108	307.803
315.980	-295.469	307.838
316.020	-315.342	307.879
316.060	-319.705	307.917
316.100	-307.794	307.957
316.140	-285.700	308.001
316.180	-255.548	308.042
316.220	-220.098	308.075
316.260	-180.060	308.121
316.300	-135.001	308.160
316.340	-86.671	308.199
316.380	-34.963	308.246
316.420	15.678	308.283
316.460	60.986	308.319
316.500	100.266	308.358
316.540	131.072	308.402
316.580	154.207	308.439
316.620	167.947	308.478
316.660	170.027	308.517
316.700	161.687	308.559
316.740	144.181	308.599
316.780	117.104	308.637
316.820	82.608	308.678
316.860	40.648	308.718
316.900	-7.253	308.760
316.940	-57.604	308.801
316.980	-106.000	308.836
317.020	-148.311	308.881
317.060	-184.782	308.919
317.100	-215.972	308.955
317.140	-238.543	308.996
317.180	-251.761	309.039
317.220	-256.011	309.080
317.260	-249.893	309.119
317.300	-234.418	309.163
317.340	-211.395	309.197
317.380	-180.219	309.240
317.420	-140.561	309.282
317.460	-94.919	309.320
317.500	-48.039	309.360
317.540	-1.804	309.400
317.580	42.269	309.438
317.620	83.878	309.480
317.660	123.519	309.518
317.700	160.883	309.560
317.740	190.522	309.601
317.780	210.925	309.642
317.820	221.906	309.680
317.860	223.062	309.722
317.900	213.441	309.760
317.940	192.495	309.802
317.980	161.611	309.841
318.020	122.033	309.881
318.060	75.459	309.920
318.100	25.607	309.960
318.140	-26.145	310.001
318.180	-77.172	310.040
318.220	-125.199	310.084
318.260	-165.915	310.122
318.300	-195.627	310.160
318.340	-214.456	310.200
318.380	-221.749	310.242
318.420	-216.781	310.279
318.460	-200.659	310.321
318.500	-176.891	310.364
318.540	-146.824	310.402
318.580	-108.591	310.439
318.620	-65.033	310.481
318.660	-21.522	310.522
318.700	23.797	310.558
318.740	68.647	310.600
318.780	111.206	310.641
318.820	150.383	310.681
318.860	183.450	310.723
318.900	210.119	310.763
318.940	227.093	310.800
318.980	235.004	310.840
319.020	234.275	310.878
319.060	226.140	310.921
319.100	207.044	310.959
319.140	175.375	310.999
319.180	132.442	311.040
319.220	81.244	311.082
319.260	24.812	311.121
319.300	-32.154	311.159
319.340	-88.257	311.202
319.380	-142.764	311.242
319.420	-191.569	311.278
319.460	-234.932	311.320
319.500	-272.436	311.360
319.540	-302.261	311.398
319.580	-323.042	311.436
319.620	-332.406	311.482
319.660	-331.843	311.523
319.700	-321.315	311.561
319.740	-300.615	311.601
319.780	-269.404	311.640
319.820	-228.878	311.679
319.860	-182.797	311.719
319.900	-132.303	311.756
319.940	-80.667	311.803
319.980	-29.949	311.840
320.020	17.794	311.878
320.060	60.916	311.920
320.100	99.227	311.958
320.140	133.237	312.000
320.180	158.717	312.040
320.220	173.641	312.082
320.260	185.560	312.120
320.300	189.930	312.160
320.340	179.658	312.199
320.380	152.348	312.241
320.420	117.463	312.280
320.460	82.855	312.318
320.500	46.893	312.359
320.540	10.862	312.402
320.580	-25.702	312.439
320.620	-60.746	312.479
320.660	-90.071	312.514
320.700	-109.696	312.561
320.740	-120.402	312.600
320.780	-123.244	312.638
320.820	-119.145	312.677
320.860	-108.114	312.720
320.900	-90.540	312.756
320.940	-67.201	312.799
320.980	-40.193	312.839
321.020	-9.486	312.879
321.060	22.948	312.920
321.100	56.820	312.960
321.140	90.210	313.001
321.180	121.204	313.041
321.220	146.755	313.077
321.260	165.639	313.119
321.300	175.600	313.158
321.340	177.057	313.197
321.380	170.832	313.240
321.420	157.440	313.281
321.460	137.065	313.320
321.500	111.186	313.358
321.540	81.359	313.398
321.580	48.710	313.437
321.620	11.601	313.479
321.660	-28.292	313.517
321.700	-68.670	313.555
321.740	-110.145	313.598
321.780	-149.505	313.640
321.820	-183.867	313.678
321.860	-210.460	313.719
321.900	-229.588	313.763
321.940	-236.324	313.799
321.980	-233.885	313.837
322.020	-224.335	313.875
322.060	-206.200	313.920
322.100	-178.235	313.962
322.140	-139.222	314.000
322.180	-92.323	314.043
322.220	-42.444	314.082
322.260	8.379	314.122
322.300	58.337	314.159
322.340	105.443	314.196
322.380	146.790	314.241
322.420	181.122	314.280
322.460	208.314	314.320
322.500	227.255	314.358
322.540	235.160	314.399
322.580	229.595	314.439
322.620	211.576	314.478
322.660	184.055	314.518
322.700	148.860	314.560
322.740	107.091	314.596
322.780	58.565	314.639
322.820	6.986	314.680
322.860	-46.130	314.719
322.900	-99.686	314.762
322.940	-150.179	314.802
322.980	-197.697	314.840
323.020	-240.002	314.881
323.060	-275.746	314.923
323.100	-306.294	314.959
323.140	-326.469	315.001
323.180	-330.331	315.040
323.220	-319.482	315.082
323.260	-296.842	315.117
323.300	-261.717	315.161
323.340	-218.411	315.204
323.380	-172.218	315.241
323.420	-119.943	315.279
323.460	-62.366	315.321
323.500	-2.214	315.361
323.540	55.245	315.400
323.580	111.023	315.442
323.620	163.320	315.482
323.660	210.696	315.522
323.700	249.009	315.562
323.740	277.704	315.595
323.780	294.026	315.643
323.820	297.648	315.681
323.860	287.282	315.723
323.900	262.149	315.758
323.940	222.404	315.802
323.980	171.200	315.841
324.020	112.785	315.877
324.060	51.894	315.921
324.100	-12.323	315.962
324.140	-74.235	316.002
324.180	-131.565	316.040
324.220	-182.324	316.083
324.260	-227.644	316.123
324.300	-265.025	316.160
324.340	-293.237	316.202
324.380	-311.831	316.243
324.420	-318.742	316.281
324.460	-314.314	316.321
324.500	-299.960	316.360
324.540	-272.254	316.403
324.580	-234.446	316.441
324.620	-188.773	316.479
324.660	-138.725	316.518
324.700	-83.319	316.559
324.740	-25.635	316.600
324.780	29.782	316.640
324.820	81.354	316.681
324.860	127.633	316.726
324.900	167.778	316.759
324.940	200.450	316.802
324.980	223.306	316.839
325.020	235.960	316.882
325.060	238.688	316.920
325.100	231.590	316.958
325.140	215.843	317.000
